read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200818_234926/67044911/ccs,GENOME,6303-7079,"['6/67044911/ccs___0l', '6/67044911/ccs___0r']","['gn', 'gn']",17931,1372693,False
m54312U_200818_234926/86573884/ccs,partialRead,0-772,['6/86573884/ccs___0r'],['gn'],14297,1372693,False
m54312U_200818_234926/44172006/ccs,GENOME,7869-8645,"['6/44172006/ccs___0l', '6/44172006/ccs___0r']","['gn', 'gn']",11580,1372693,False
m54312U_200818_234926/35389965/ccs,GENOME,1260-2036,"['6/35389965/ccs___0l', '6/35389965/ccs___0r']","['gn', 'gn']",10184,1372693,False
m54312U_200818_234926/172492349/ccs,GENOME,396-1172,"['/172492349/ccs___0l', '/172492349/ccs___0r']","['gn', 'gn']",13560,1372693,False
m54312U_200818_234926/43910259/ccs,GENOME,6737-7513,"['6/43910259/ccs___0l', '6/43910259/ccs___0r']","['gn', 'gn']",13118,1372693,False
m54312U_200818_234926/160303333/ccs,GENOME,815-1591,"['/160303333/ccs___0l', '/160303333/ccs___0r']","['gn', 'gn']",9659,1372693,False
m54312U_200818_234926/102958946/ccs,unknown,8612-9388,"['/102958946/ccs___0l', '/102958946/ccs___0r']","['gn', 'unknown']",14338,1372693,False
m54312U_200818_234926/151258966/ccs,GENOME,78-854,"['/151258966/ccs___0l', '/151258966/ccs___0r']","['gn', 'gn']",7433,1372693,False
m54312U_200818_234926/130810041/ccs,GENOME,1941-2717,"['/130810041/ccs___0l', '/130810041/ccs___0r']","['gn', 'gn']",15853,1372692,False
m54312U_200818_234926/73793781/ccs,GENOME,13776-14550,"['6/73793781/ccs___0l', '6/73793781/ccs___0r']","['gn', 'gn']",17099,1372693,False
m54312U_200818_234926/70518006/ccs,GENOME,389-1163,"['6/70518006/ccs___0l', '6/70518006/ccs___0r']","['gn', 'gn']",10955,1372693,False
m54312U_200818_234926/29754734/ccs,GENOME,9456-10230,"['6/29754734/ccs___0l', '6/29754734/ccs___0r']","['gn', 'gn']",13420,1372693,False
m54312U_200818_234926/34998879/ccs,GENOME,5168-5942,"['6/34998879/ccs___0l', '6/34998879/ccs___0r']","['gn', 'gn']",10857,1372693,False
m54312U_200818_234926/136317345/ccs,GENOME,2374-3151,"['/136317345/ccs___0l', '/136317345/ccs___0r']","['gn', 'gn']",10578,1372693,False
m54312U_200818_234926/30802389/ccs,GENOME,3247-4024,"['6/30802389/ccs___0l', '6/30802389/ccs___0r']","['gn', 'gn']",10470,1372693,False
m54312U_200818_234926/173344565/ccs,GENOME,22874-23651,"['/173344565/ccs___0l', '/173344565/ccs___0r']","['gn', 'gn']",23794,1372693,False
m54312U_200818_234926/17695920/ccs,GENOME,1633-2410,"['6/17695920/ccs___0l', '6/17695920/ccs___0r']","['gn', 'gn']",9376,1372693,False
m54312U_200818_234926/68420038/ccs,GENOME,1197-1974,"['6/68420038/ccs___0l', '6/68420038/ccs___0r']","['gn', 'gn']",14518,1372693,False
m54312U_200818_234926/132384480/ccs,GENOME,7439-8214,"['/132384480/ccs___0l', '/132384480/ccs___0r']","['gn', 'gn']",17881,1372693,False
m54312U_200818_234926/103940143/ccs,GENOME,4732-5507,"['/103940143/ccs___0l', '/103940143/ccs___0r']","['gn', 'gn']",14389,1372693,False
m54312U_200818_234926/100991115/ccs,GENOME,4701-5476,"['/100991115/ccs___0l', '/100991115/ccs___0r']","['gn', 'gn']",13844,1372693,False
m54312U_200818_234926/172622665/ccs,GENOME,5551-6326,"['/172622665/ccs___0l', '/172622665/ccs___0r']","['gn', 'gn']",8715,1372693,False
m54312U_200818_234926/142477730/ccs,partialRead,14140-14915,['/142477730/ccs___0l'],['gn'],14946,1372693,False
m54312U_200818_234926/117900318/ccs,GENOME,14243-15017,"['/117900318/ccs___0l', '/117900318/ccs___0r']","['gn', 'gn']",21025,1372693,False
m54312U_200818_234926/20250877/ccs,GENOME,6187-6961,"['6/20250877/ccs___0l', '6/20250877/ccs___0r']","['gn', 'gn']",10777,1372693,False
m54312U_200818_234926/34409218/ccs,GENOME,12094-12867,"['6/34409218/ccs___0l', '6/34409218/ccs___0r']","['gn', 'gn']",16221,1372693,False
m54312U_200818_234926/159252664/ccs,partialRead,9705-10478,['/159252664/ccs___0l'],['gn'],10486,1372693,False
m54312U_200818_234926/114820131/ccs,GENOME,18818-19596,"['/114820131/ccs___0l', '/114820131/ccs___0r']","['gn', 'gn']",22578,1372693,False
m54312U_200818_234926/126027341/ccs,GENOME,9941-10719,"['/126027341/ccs___0l', '/126027341/ccs___0r']","['gn', 'gn']",16402,1372693,False
m54312U_200818_234926/160238353/ccs,GENOME,2709-3487,"['/160238353/ccs___0l', '/160238353/ccs___0r']","['gn', 'gn']",8425,1372693,False
m54312U_200818_234926/144769316/ccs,GENOME,5898-6674,"['/144769316/ccs___0l', '/144769316/ccs___0r']","['gn', 'gn']",12819,1372693,False
m54312U_200818_234926/120914327/ccs,GENOME,12066-12842,"['/120914327/ccs___0l', '/120914327/ccs___0r']","['gn', 'gn']",14768,1372693,False
m54312U_200818_234926/29428262/ccs,GENOME,31300-32076,"['6/29428262/ccs___0l', '6/29428262/ccs___0r']","['gn', 'gn']",41553,1372693,False
m54312U_200818_234926/59705005/ccs,GENOME,2305-3084,"['6/59705005/ccs___0l', '6/59705005/ccs___0r']","['gn', 'gn']",8958,1372693,False
m54312U_200818_234926/157222175/ccs,GENOME,2549-3328,"['/157222175/ccs___0l', '/157222175/ccs___0r']","['gn', 'gn']",10396,1372693,False
m54312U_200818_234926/15797071/ccs,GENOME,6084-6856,"['6/15797071/ccs___0l', '6/15797071/ccs___0r']","['gn', 'gn']",9941,1372693,False
m54312U_200818_234926/86770624/ccs,GENOME,5009-5786,"['6/86770624/ccs___0l', '6/86770624/ccs___0r']","['gn', 'gn']",9019,1372693,False
m54312U_200818_234926/49481713/ccs,GENOME,2678-3456,"['6/49481713/ccs___0l', '6/49481713/ccs___0r']","['gn', 'gn']",7847,1372693,False
m54312U_200818_234926/59246628/ccs,GENOME,1199-1972,"['6/59246628/ccs___0l', '6/59246628/ccs___0r']","['gn', 'gn']",11853,1372693,False
m54312U_200818_234926/164561941/ccs,GENOME,22512-23292,"['/164561941/ccs___0l', '/164561941/ccs___0r']","['gn', 'gn']",31693,1377861,False
m54312U_200818_234926/97059232/ccs,GENOME,11496-12269,"['6/97059232/ccs___0l', '6/97059232/ccs___0r']","['gn', 'gn']",15717,1372693,False
m54312U_200818_234926/131860283/ccs,GENOME,2337-3113,"['/131860283/ccs___0l', '/131860283/ccs___0r']","['gn', 'gn']",9800,1372692,False
m54312U_200818_234926/23135077/ccs,GENOME,676-1457,"['6/23135077/ccs___0l', '6/23135077/ccs___0r']","['gn', 'gn']",12352,1372693,False
m54312U_200818_234926/14550589/ccs,partialRead,0-773,['6/14550589/ccs___0r'],['gn'],12519,1372693,False
m54312U_200818_234926/113444007/ccs,GENOME,6051-6828,"['/113444007/ccs___0l', '/113444007/ccs___0r']","['gn', 'gn']",13041,1372693,False
m54312U_200818_234926/96930149/ccs,GENOME,2560-3335,"['6/96930149/ccs___0l', '6/96930149/ccs___0r']","['gn', 'gn']",7217,1372693,False
m54312U_200818_234926/140248623/ccs,GENOME,20189-20963,"['/140248623/ccs___0l', '/140248623/ccs___0r']","['gn', 'gn']",24924,1372693,False
m54312U_200818_234926/12256997/ccs,GENOME,5219-5995,"['6/12256997/ccs___0l', '6/12256997/ccs___0r']","['gn', 'gn']",13939,1372693,False
m54312U_200818_234926/42403819/ccs,GENOME,2265-3045,"['6/42403819/ccs___0l', '6/42403819/ccs___0r']","['gn', 'gn']",14626,1372693,False
m54312U_200818_234926/157876292/ccs,GENOME,5928-6719,"['/157876292/ccs___0l', '/157876292/ccs___0r']","['gn', 'gn']",7767,1372694,False
