read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/128254409/ccs,COINTEGRATE,3276-4406,"['/128254409/ccs___0l', '/128254409/ccs___0r']","['pl', 'gn']",9874,2642857,False
m54312U_200808_073815/151456387/ccs,COINTEGRATE,4650-5780,"['/151456387/ccs___0l', '/151456387/ccs___0r']","['pl', 'gn']",7575,1809147,False
m54312U_200808_073815/12255258/ccs,COINTEGRATE,5543-6673,"['5/12255258/ccs___0l', '5/12255258/ccs___0r']","['gn', 'pl']",8818,2642857,False
m54312U_200808_073815/47319179/ccs,COINTEGRATE,608-1738,"['5/47319179/ccs___0l', '5/47319179/ccs___0r']","['pl', 'gn']",12930,2642852,False
m54312U_200808_073815/142739813/ccs,COINTEGRATE,11733-12863,"['/142739813/ccs___0l', '/142739813/ccs___0r']","['gn', 'pl']",13408,2642857,False
m54312U_200808_073815/168493604/ccs,COINTEGRATE,564-1694 _ 5230-6360,"['/168493604/ccs___0l', '/168493604/ccs___0r', '/168493604/ccs___1l', '/168493604/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9481,2642853,False
m54312U_200808_073815/116327810/ccs,COINTEGRATE,4118-5248 _ 8784-9915,"['/116327810/ccs___0l', '/116327810/ccs___0r', '/116327810/ccs___1l', '/116327810/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13893,1393921,False
m54312U_200808_073815/95354900/ccs,COINTEGRATE,243-1371 _ 4909-6039,"['5/95354900/ccs___0l', '5/95354900/ccs___0r', '5/95354900/ccs___1l', '5/95354900/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13949,2642857,False
m54312U_200808_073815/44042310/ccs,COINTEGRATE,2470-3600,"['5/44042310/ccs___0l', '5/44042310/ccs___0r']","['pl', 'gn']",9830,2642855,False
m54312U_200808_073815/145228337/ccs,COINTEGRATE,2195-3325,"['/145228337/ccs___0l', '/145228337/ccs___0r']","['pl', 'gn']",13284,2642853,False
m54312U_200808_073815/71041294/ccs,COINTEGRATE,4512-5641 _ 9176-10306,"['5/71041294/ccs___0l', '5/71041294/ccs___0r', '5/71041294/ccs___1l', '5/71041294/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12933,297032,False
m54312U_200808_073815/168232181/ccs,COINTEGRATE,3259-4389 _ 7925-9055,"['/168232181/ccs___0l', '/168232181/ccs___0r', '/168232181/ccs___1l', '/168232181/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9237,2642852,False
m54312U_200808_073815/34604366/ccs,COINTEGRATE,4553-5683 _ 9218-10348,"['5/34604366/ccs___0l', '5/34604366/ccs___0r', '5/34604366/ccs___1l', '5/34604366/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12699,2642857,False
m54312U_200808_073815/101189295/ccs,COINTEGRATE,16123-17253,"['/101189295/ccs___0l', '/101189295/ccs___0r']","['gn', 'pl']",18323,2642857,False
m54312U_200808_073815/50004037/ccs,COINTEGRATE,2192-3322,"['5/50004037/ccs___0l', '5/50004037/ccs___0r']","['pl', 'gn']",10053,2642857,False
m54312U_200808_073815/133562521/ccs,COINTEGRATE,3081-4211,"['/133562521/ccs___0l', '/133562521/ccs___0r']","['pl', 'gn']",7504,2444057,False
m54312U_200808_073815/15270475/ccs,pl_single,4126-5256,"['5/15270475/ccs___0l', '5/15270475/ccs___0r']","['pl', 'pl']",9387,,False
m54312U_200808_073815/24905716/ccs,COINTEGRATE,4717-5847 _ 9382-10513,"['5/24905716/ccs___0l', '5/24905716/ccs___0r', '5/24905716/ccs___1l', '5/24905716/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14003,2642855,False
m54312U_200808_073815/150866408/ccs,COINTEGRATE,7824-8954,"['/150866408/ccs___0l', '/150866408/ccs___0r']","['gn', 'pl']",11173,2642853,False
m54312U_200808_073815/127533601/ccs,COINTEGRATE,7584-8714 _ 12250-13381,"['/127533601/ccs___0l', '/127533601/ccs___0r', '/127533601/ccs___1l', '/127533601/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14032,2642857,False
m54312U_200808_073815/28181582/ccs,COINTEGRATE,1186-2315 _ 5855-6985,"['5/28181582/ccs___0l', '5/28181582/ccs___0r', '5/28181582/ccs___1l', '5/28181582/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15691,2642853,False
m54312U_200808_073815/109840490/ccs,COINTEGRATE,1104-2234,"['/109840490/ccs___0l', '/109840490/ccs___0r']","['pl', 'gn']",12024,2642852,False
m54312U_200808_073815/147914896/ccs,COINTEGRATE,1519-2649,"['/147914896/ccs___0l', '/147914896/ccs___0r']","['pl', 'gn']",10692,2642855,False
m54312U_200808_073815/82119248/ccs,COINTEGRATE,12124-13254,"['5/82119248/ccs___0l', '5/82119248/ccs___0r']","['gn', 'pl']",14773,2642857,False
m54312U_200808_073815/46532727/ccs,COINTEGRATE,3204-4335 _ 7872-9002,"['5/46532727/ccs___0l', '5/46532727/ccs___0r', '5/46532727/ccs___1l', '5/46532727/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9188,1283481,False
m54312U_200808_073815/179372538/ccs,unknown,2817-3947 _ 7482-8612,"['/179372538/ccs___0l', '/179372538/ccs___0r', '/179372538/ccs___1l', '/179372538/ccs___1r']","['gn', 'pl', 'pl', 'unknown']",10115,2642852,False
m54312U_200808_073815/109577716/ccs,COINTEGRATE,5384-6514,"['/109577716/ccs___0l', '/109577716/ccs___0r']","['gn', 'pl']",9183,2642853,False
m54312U_200808_073815/112460723/ccs,COINTEGRATE,1473-2603,"['/112460723/ccs___0l', '/112460723/ccs___0r']","['pl', 'gn']",11988,2642857,False
m54312U_200808_073815/88148479/ccs,COINTEGRATE,6094-7224,"['5/88148479/ccs___0l', '5/88148479/ccs___0r']","['gn', 'pl']",9206,2642857,False
m54312U_200808_073815/118293730/ccs,COINTEGRATE,1708-2838,"['/118293730/ccs___0l', '/118293730/ccs___0r']","['pl', 'gn']",12784,2642855,False
m54312U_200808_073815/76024486/ccs,COINTEGRATE,2219-3349 _ 6885-8015,"['5/76024486/ccs___0l', '5/76024486/ccs___0r', '5/76024486/ccs___1l', '5/76024486/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8273,2642857,False
m54312U_200808_073815/164562478/ccs,COINTEGRATE,6162-7292,"['/164562478/ccs___0l', '/164562478/ccs___0r']","['gn', 'pl']",10912,2642852,False
m54312U_200808_073815/170265343/ccs,COINTEGRATE,8326-9456,"['/170265343/ccs___0l', '/170265343/ccs___0r']","['gn', 'pl']",14088,2642852,False
m54312U_200808_073815/147261956/ccs,COINTEGRATE,3766-4896,"['/147261956/ccs___0l', '/147261956/ccs___0r']","['pl', 'gn']",9634,2642852,False
m54312U_200808_073815/58065462/ccs,COINTEGRATE,638-1768,"['5/58065462/ccs___0l', '5/58065462/ccs___0r']","['pl', 'gn']",9176,2642857,False
m54312U_200808_073815/39717224/ccs,COINTEGRATE,5500-6630,"['5/39717224/ccs___0l', '5/39717224/ccs___0r']","['gn', 'pl']",9197,2642852,False
m54312U_200808_073815/90966594/ccs,COINTEGRATE,16272-17402,"['5/90966594/ccs___0l', '5/90966594/ccs___0r']","['gn', 'pl']",17977,2642852,False
m54312U_200808_073815/132515292/ccs,COINTEGRATE,2606-3736,"['/132515292/ccs___0l', '/132515292/ccs___0r']","['pl', 'gn']",16428,2642846,False
m54312U_200808_073815/14025430/ccs,unknown,1015-2145,"['5/14025430/ccs___0l', '5/14025430/ccs___0r']","['unknown', 'gn']",17739,2642857,False
m54312U_200808_073815/66783242/ccs,COINTEGRATE,8705-9835,"['5/66783242/ccs___0l', '5/66783242/ccs___0r']","['gn', 'pl']",11834,2642852,False
m54312U_200808_073815/164235384/ccs,COINTEGRATE,5026-6156 _ 9691-10821,"['/164235384/ccs___0l', '/164235384/ccs___0r', '/164235384/ccs___1l', '/164235384/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12729,2642857,False
m54312U_200808_073815/13959536/ccs,COINTEGRATE,4110-5240,"['5/13959536/ccs___0l', '5/13959536/ccs___0r']","['gn', 'pl']",8609,2642852,False
m54312U_200808_073815/72551086/ccs,COINTEGRATE,6940-8070,"['5/72551086/ccs___0l', '5/72551086/ccs___0r']","['gn', 'pl']",9138,2642857,False
m54312U_200808_073815/120651777/ccs,COINTEGRATE,3875-5005 _ 8541-9671,"['/120651777/ccs___0l', '/120651777/ccs___0r', '/120651777/ccs___1l', '/120651777/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14595,2642857,False
m54312U_200808_073815/146931792/ccs,COINTEGRATE,12466-13596,"['/146931792/ccs___0l', '/146931792/ccs___0r']","['gn', 'pl']",15436,3965168,False
m54312U_200808_073815/48627735/ccs,COINTEGRATE,13578-14708,"['5/48627735/ccs___0l', '5/48627735/ccs___0r']","['gn', 'pl']",15419,2642852,False
m54312U_200808_073815/78250548/ccs,COINTEGRATE,975-2105 _ 5640-6770,"['5/78250548/ccs___0l', '5/78250548/ccs___0r', '5/78250548/ccs___1l', '5/78250548/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13203,2642852,False
m54312U_200808_073815/158337806/ccs,COINTEGRATE,6978-8108 _ 11645-12776,"['/158337806/ccs___0l', '/158337806/ccs___0r', '/158337806/ccs___1l', '/158337806/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15612,2642857,False
m54312U_200808_073815/163907444/ccs,COINTEGRATE,3970-5100 _ 8636-9766,"['/163907444/ccs___0l', '/163907444/ccs___0r', '/163907444/ccs___1l', '/163907444/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15304,2642852,False
m54312U_200808_073815/51513719/ccs,COINTEGRATE,9281-10411 _ 13948-15079,"['5/51513719/ccs___0l', '5/51513719/ccs___0r', '5/51513719/ccs___1l', '5/51513719/ccs___1r']","['gn', 'pl', 'pl', 'gn']",19088,2642857,False
m54312U_200808_073815/26609624/ccs,COINTEGRATE,2195-3327 _ 6865-7995,"['5/26609624/ccs___0l', '5/26609624/ccs___0r', '5/26609624/ccs___1l', '5/26609624/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14375,2642852,False
m54312U_200808_073815/6553677/ccs,COINTEGRATE,3622-4752,"['15/6553677/ccs___0l', '15/6553677/ccs___0r']","['pl', 'gn']",13078,2642857,False
m54312U_200808_073815/57149677/ccs,COINTEGRATE,3322-4455 _ 7990-9120,"['5/57149677/ccs___0l', '5/57149677/ccs___0r', '5/57149677/ccs___1l', '5/57149677/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11115,2642857,False
m54312U_200808_073815/86770144/ccs,COINTEGRATE,14252-15382,"['5/86770144/ccs___0l', '5/86770144/ccs___0r']","['gn', 'pl']",16857,2642857,False
m54312U_200808_073815/12978765/ccs,COINTEGRATE,5205-6335,"['5/12978765/ccs___0l', '5/12978765/ccs___0r']","['gn', 'pl']",10531,2642852,False
m54312U_200808_073815/122685932/ccs,COINTEGRATE,955-2085,"['/122685932/ccs___0l', '/122685932/ccs___0r']","['pl', 'gn']",6994,2642857,False
m54312U_200808_073815/101975278/ccs,COINTEGRATE,6171-7301,"['/101975278/ccs___0l', '/101975278/ccs___0r']","['gn', 'pl']",9525,2642857,False
m54312U_200808_073815/157810776/ccs,COINTEGRATE,5447-6577,"['/157810776/ccs___0l', '/157810776/ccs___0r']","['gn', 'pl']",8563,2642857,False
m54312U_200808_073815/86575526/ccs,COINTEGRATE,1092-2222,"['5/86575526/ccs___0l', '5/86575526/ccs___0r']","['pl', 'gn']",11293,2642852,False
m54312U_200808_073815/92931159/ccs,COINTEGRATE,5694-6824 _ 10359-11488,"['5/92931159/ccs___0l', '5/92931159/ccs___0r', '5/92931159/ccs___1l', '5/92931159/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12112,2642852,False
m54312U_200808_073815/107742271/ccs,COINTEGRATE,7848-8981 _ 12520-13651,"['/107742271/ccs___0l', '/107742271/ccs___0r', '/107742271/ccs___1l', '/107742271/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15330,2642852,False
m54312U_200808_073815/71369216/ccs,COINTEGRATE,758-1891 _ 5430-6561,"['5/71369216/ccs___0l', '5/71369216/ccs___0r', '5/71369216/ccs___1l', '5/71369216/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13003,2642852,False
m54312U_200808_073815/159974103/ccs,COINTEGRATE,2447-3578,"['/159974103/ccs___0l', '/159974103/ccs___0r']","['pl', 'gn']",10511,2642857,False
m54312U_200808_073815/174196284/ccs,COINTEGRATE,7112-8245 _ 11786-12917,"['/174196284/ccs___0l', '/174196284/ccs___0r', '/174196284/ccs___1l', '/174196284/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16684,2642852,False
m54312U_200808_073815/148179505/ccs,COINTEGRATE,1734-2865,"['/148179505/ccs___0l', '/148179505/ccs___0r']","['pl', 'gn']",12280,2642857,False
m54312U_200808_073815/136381719/ccs,COINTEGRATE,10049-11180 _ 14726-15859,"['/136381719/ccs___0l', '/136381719/ccs___0r', '/136381719/ccs___1l', '/136381719/ccs___1r']","['gn', 'pl', 'pl', 'gn']",21059,2642857,False
m54312U_200808_073815/88539521/ccs,COINTEGRATE,7205-8336,"['5/88539521/ccs___0l', '5/88539521/ccs___0r']","['gn', 'pl']",11155,3127540,False
m54312U_200808_073815/52822666/ccs,COINTEGRATE,2480-3611 _ 7146-8277,"['5/52822666/ccs___0l', '5/52822666/ccs___0r', '5/52822666/ccs___1l', '5/52822666/ccs___1r']","['gn', 'pl', 'pl', 'gn']",17401,2642857,False
m54312U_200808_073815/115737472/ccs,COINTEGRATE,6824-7955,"['/115737472/ccs___0l', '/115737472/ccs___0r']","['gn', 'pl']",8059,85564,False
m54312U_200808_073815/46401107/ccs,COINTEGRATE,369-1500,"['5/46401107/ccs___0l', '5/46401107/ccs___0r']","['pl', 'gn']",8865,2642857,False
m54312U_200808_073815/30673553/ccs,pl_single,3645-4776,"['5/30673553/ccs___0l', '5/30673553/ccs___0r']","['pl', 'pl']",8939,,False
m54312U_200808_073815/141689158/ccs,COINTEGRATE,3923-5054,"['/141689158/ccs___0l', '/141689158/ccs___0r']","['pl', 'gn']",12776,2642855,False
m54312U_200808_073815/1310827/ccs,COINTEGRATE,7012-8151 _ 11711-12842,"['15/1310827/ccs___0l', '15/1310827/ccs___0r', '15/1310827/ccs___1l', '15/1310827/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15019,2642857,False
m54312U_200808_073815/153094431/ccs,COINTEGRATE,4102-5233,"['/153094431/ccs___0l', '/153094431/ccs___0r']","['pl', 'gn']",15487,4495259,False
m54312U_200808_073815/121045391/ccs,COINTEGRATE,8825-9956,"['/121045391/ccs___0l', '/121045391/ccs___0r']","['gn', 'pl']",10643,2642857,False
m54312U_200808_073815/170264475/ccs,COINTEGRATE,13265-14396,"['/170264475/ccs___0l', '/170264475/ccs___0r']","['gn', 'pl']",16682,2642857,False
m54312U_200808_073815/102827462/ccs,COINTEGRATE,1539-2670,"['/102827462/ccs___0l', '/102827462/ccs___0r']","['pl', 'gn']",10610,2642852,False
m54312U_200808_073815/17302326/ccs,COINTEGRATE,3540-4671,"['5/17302326/ccs___0l', '5/17302326/ccs___0r']","['pl', 'gn']",7014,2642857,False
m54312U_200808_073815/152504646/ccs,COINTEGRATE,2203-3334,"['/152504646/ccs___0l', '/152504646/ccs___0r']","['pl', 'gn']",12345,2642846,False
m54312U_200808_073815/20186148/ccs,COINTEGRATE,2719-3852 _ 7389-8520,"['5/20186148/ccs___0l', '5/20186148/ccs___0r', '5/20186148/ccs___1l', '5/20186148/ccs___1r']","['gn', 'pl', 'pl', 'gn']",18074,2642857,False
m54312U_200808_073815/134874062/ccs,partialRead,9081-10212,['/134874062/ccs___0l'],['gn'],10223,2642857,False
m54312U_200808_073815/134807956/ccs,COINTEGRATE,3791-4924 _ 8464-9595,"['/134807956/ccs___0l', '/134807956/ccs___0r', '/134807956/ccs___1l', '/134807956/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11762,2642857,False
m54312U_200808_073815/48039220/ccs,COINTEGRATE,2374-3505,"['5/48039220/ccs___0l', '5/48039220/ccs___0r']","['pl', 'gn']",9209,2642857,False
m54312U_200808_073815/67240783/ccs,COINTEGRATE,2177-3306 _ 6841-7974,"['5/67240783/ccs___0l', '5/67240783/ccs___0r', '5/67240783/ccs___1l', '5/67240783/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15042,2642857,False
m54312U_200808_073815/132776080/ccs,COINTEGRATE,1148-2277 _ 5814-6945,"['/132776080/ccs___0l', '/132776080/ccs___0r', '/132776080/ccs___1l', '/132776080/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11408,2642857,False
m54312U_200808_073815/58001148/ccs,COINTEGRATE,3709-4838,"['5/58001148/ccs___0l', '5/58001148/ccs___0r']","['pl', 'gn']",13459,2642857,False
m54312U_200808_073815/131597296/ccs,COINTEGRATE,3928-5057,"['/131597296/ccs___0l', '/131597296/ccs___0r']","['pl', 'gn']",12873,2642852,False
m54312U_200808_073815/146016344/ccs,COINTEGRATE,1422-2554,"['/146016344/ccs___0l', '/146016344/ccs___0r']","['pl', 'gn']",6799,2642857,False
m54312U_200808_073815/128452552/ccs,COINTEGRATE,10682-11814,"['/128452552/ccs___0l', '/128452552/ccs___0r']","['gn', 'pl']",13400,2642857,False
m54312U_200808_073815/145425777/ccs,COINTEGRATE,3875-5007,"['/145425777/ccs___0l', '/145425777/ccs___0r']","['pl', 'gn']",9913,2642857,False
m54312U_200808_073815/44041293/ccs,COINTEGRATE,839-1971,"['5/44041293/ccs___0l', '5/44041293/ccs___0r']","['pl', 'gn']",18190,2642857,False
m54312U_200808_073815/56098850/ccs,unknown,7919-9051 _ 12604-13737,"['5/56098850/ccs___0l', '5/56098850/ccs___0r', '5/56098850/ccs___1l', '5/56098850/ccs___1r']","['gn', 'unknown', 'pl', 'gn']",13918,2642852,False
m54312U_200808_073815/85591751/ccs,COINTEGRATE,3191-4323,"['5/85591751/ccs___0l', '5/85591751/ccs___0r']","['pl', 'gn']",12127,705621,False
m54312U_200808_073815/167905008/ccs,COINTEGRATE,4405-5537,"['/167905008/ccs___0l', '/167905008/ccs___0r']","['pl', 'gn']",13177,2642852,False
m54312U_200808_073815/112394993/ccs,COINTEGRATE,2193-3325,"['/112394993/ccs___0l', '/112394993/ccs___0r']","['pl', 'gn']",11705,2642857,False
m54312U_200808_073815/23660364/ccs,partialRead,2-1134,['5/23660364/ccs___0r'],['gn'],11306,2642857,False
m54312U_200808_073815/57803279/ccs,COINTEGRATE,1867-2999,"['5/57803279/ccs___0l', '5/57803279/ccs___0r']","['pl', 'gn']",13891,1392126,False
m54312U_200808_073815/10290379/ccs,COINTEGRATE,11286-12418,"['5/10290379/ccs___0l', '5/10290379/ccs___0r']","['gn', 'pl']",14258,2642852,False
m54312U_200808_073815/166529633/ccs,COINTEGRATE,3816-4948,"['/166529633/ccs___0l', '/166529633/ccs___0r']","['pl', 'gn']",10287,2642847,False
m54312U_200808_073815/163841529/ccs,COINTEGRATE,12481-13613,"['/163841529/ccs___0l', '/163841529/ccs___0r']","['gn', 'pl']",15219,2642852,False
m54312U_200808_073815/48300574/ccs,COINTEGRATE,10699-11831,"['5/48300574/ccs___0l', '5/48300574/ccs___0r']","['gn', 'pl']",13881,2642857,False
m54312U_200808_073815/125766101/ccs,COINTEGRATE,3905-5037,"['/125766101/ccs___0l', '/125766101/ccs___0r']","['pl', 'gn']",10076,2642857,False
m54312U_200808_073815/83626395/ccs,COINTEGRATE,3619-4751,"['5/83626395/ccs___0l', '5/83626395/ccs___0r']","['pl', 'gn']",8334,2642852,False
m54312U_200808_073815/122357790/ccs,COINTEGRATE,2038-3168,"['/122357790/ccs___0l', '/122357790/ccs___0r']","['pl', 'gn']",9374,2642857,False
m54312U_200808_073815/58196162/ccs,COINTEGRATE,6597-7727,"['5/58196162/ccs___0l', '5/58196162/ccs___0r']","['gn', 'pl']",8435,2642852,False
m54312U_200808_073815/178979928/ccs,COINTEGRATE,6933-8063,"['/178979928/ccs___0l', '/178979928/ccs___0r']","['gn', 'pl']",12407,2411681,False
m54312U_200808_073815/33358918/ccs,COINTEGRATE,4210-5344 _ 8881-10011,"['5/33358918/ccs___0l', '5/33358918/ccs___0r', '5/33358918/ccs___1l', '5/33358918/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11325,2642852,False
m54312U_200808_073815/146735803/ccs,COINTEGRATE,4534-5664,"['/146735803/ccs___0l', '/146735803/ccs___0r']","['pl', 'gn']",10318,2642857,False
m54312U_200808_073815/75040270/ccs,COINTEGRATE,15553-16683,"['5/75040270/ccs___0l', '5/75040270/ccs___0r']","['gn', 'pl']",17640,2642857,False
m54312U_200808_073815/163447593/ccs,COINTEGRATE,776-1904,"['/163447593/ccs___0l', '/163447593/ccs___0r']","['pl', 'gn']",10423,2642857,False
m54312U_200808_073815/22415144/ccs,COINTEGRATE,7784-8917,"['5/22415144/ccs___0l', '5/22415144/ccs___0r']","['gn', 'pl']",11425,2642857,False
m54312U_200808_073815/64816187/ccs,unknown,1560-2693 _ 6246-7380,"['5/64816187/ccs___0l', '5/64816187/ccs___0r', '5/64816187/ccs___1l', '5/64816187/ccs___1r']","['gn', 'unknown', 'pl', 'gn']",11604,2642852,False
m54312U_200808_073815/142017772/ccs,COINTEGRATE,1196-2329 _ 5876-7013,"['/142017772/ccs___0l', '/142017772/ccs___0r', '/142017772/ccs___1l', '/142017772/ccs___1r']","['pl', 'pl', 'pl', 'gn']",15724,2642852,True
m54312U_200808_073815/55642114/ccs,unknown,2515-3648,"['5/55642114/ccs___0l', '5/55642114/ccs___0r']","['unknown', 'gn']",14097,2642857,False
m54312U_200808_073815/69469122/ccs,COINTEGRATE,1131-2264,"['5/69469122/ccs___0l', '5/69469122/ccs___0r']","['pl', 'gn']",8855,2642855,False
m54312U_200808_073815/172362444/ccs,COINTEGRATE,2100-3233,"['/172362444/ccs___0l', '/172362444/ccs___0r']","['pl', 'gn']",8582,2642852,False
m54312U_200808_073815/149292936/ccs,COINTEGRATE,2024-3157,"['/149292936/ccs___0l', '/149292936/ccs___0r']","['pl', 'gn']",10224,2642852,False
m54312U_200808_073815/177866308/ccs,GENOME,432-1565,"['/177866308/ccs___0l', '/177866308/ccs___0r']","['gn', 'gn']",12687,2642857,False
m54312U_200808_073815/144113875/ccs,unknown,18558-19689 _ 23235-24370,"['/144113875/ccs___0l', '/144113875/ccs___0r', '/144113875/ccs___1l', '/144113875/ccs___1r']","['gn', 'pl', 'pl', 'unknown']",28625,2642852,False
m54312U_200808_073815/77073175/ccs,COINTEGRATE,2430-3564,"['5/77073175/ccs___0l', '5/77073175/ccs___0r']","['pl', 'gn']",10788,2642852,False
m54312U_200808_073815/18940125/ccs,COINTEGRATE,4230-5364,"['5/18940125/ccs___0l', '5/18940125/ccs___0r']","['pl', 'gn']",10736,2642852,False
m54312U_200808_073815/150340883/ccs,COINTEGRATE,5490-6630 _ 10180-11314,"['/150340883/ccs___0l', '/150340883/ccs___0r', '/150340883/ccs___1l', '/150340883/ccs___1r']","['gn', 'pl', 'pl', 'gn']",19897,1764661,False
m54312U_200808_073815/150145607/ccs,COINTEGRATE,8883-10017,"['/150145607/ccs___0l', '/150145607/ccs___0r']","['gn', 'pl']",12224,2642857,False
m54312U_200808_073815/166265866/ccs,COINTEGRATE,1337-2471,"['/166265866/ccs___0l', '/166265866/ccs___0r']","['pl', 'gn']",10520,2642857,False
m54312U_200808_073815/146277685/ccs,unknown,13894-15028 _ 18592-19728,"['/146277685/ccs___0l', '/146277685/ccs___0r', '/146277685/ccs___1l', '/146277685/ccs___1r']","['unknown', 'pl', 'pl', 'gn']",33977,2642852,False
m54312U_200808_073815/173869454/ccs,COINTEGRATE,4378-5510 _ 9065-10203,"['/173869454/ccs___0l', '/173869454/ccs___0r', '/173869454/ccs___1l', '/173869454/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13282,2642852,False
m54312U_200808_073815/43059397/ccs,COINTEGRATE,1581-2713,"['5/43059397/ccs___0l', '5/43059397/ccs___0r']","['pl', 'gn']",12960,2642852,False
m54312U_200808_073815/55249515/ccs,unknown,984-2116,"['5/55249515/ccs___0l', '5/55249515/ccs___0r']","['pl', 'unknown']",12566,,False
m54312U_200808_073815/171180411/ccs,COINTEGRATE,5732-6862,"['/171180411/ccs___0l', '/171180411/ccs___0r']","['gn', 'pl']",11366,2642853,False
m54312U_200808_073815/60490218/ccs,COINTEGRATE,1159-2289 _ 5841-6975,"['5/60490218/ccs___0l', '5/60490218/ccs___0r', '5/60490218/ccs___1l', '5/60490218/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16359,2642857,False
m54312U_200808_073815/35259930/ccs,COINTEGRATE,2568-3703,"['5/35259930/ccs___0l', '5/35259930/ccs___0r']","['pl', 'gn']",11688,2642857,False
m54312U_200808_073815/77268165/ccs,unknown,970-2106 _ 5658-6793,"['5/77268165/ccs___0l', '5/77268165/ccs___0r', '5/77268165/ccs___1l', '5/77268165/ccs___1r']","['gn', 'pl', 'unknown', 'gn']",16571,2642857,False
m54312U_200808_073815/76941069/ccs,COINTEGRATE,5923-7051,"['5/76941069/ccs___0l', '5/76941069/ccs___0r']","['gn', 'pl']",10276,2642852,False
m54312U_200808_073815/24971802/ccs,unknown,11158-12293,"['5/24971802/ccs___0l', '5/24971802/ccs___0r']","['unknown', 'pl']",14500,,False
