read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/100205115/ccs,GENOME,8596-9371,"['/100205115/ccs___0l', '/100205115/ccs___0r']","['gn', 'gn']",11186,1372693,False
m54312U_200807_012324/151193246/ccs,GENOME,9584-10359,"['/151193246/ccs___0l', '/151193246/ccs___0r']","['gn', 'gn']",14638,1372693,False
m54312U_200807_012324/178587022/ccs,COINTEGRATE,2186-2961,"['/178587022/ccs___0l', '/178587022/ccs___0r']","['pl', 'gn']",12732,1372693,False
m54312U_200807_012324/49875134/ccs,GENOME,5410-6185,"['4/49875134/ccs___0l', '4/49875134/ccs___0r']","['gn', 'gn']",7553,1372693,False
m54312U_200807_012324/178390117/ccs,GENOME,10025-10800,"['/178390117/ccs___0l', '/178390117/ccs___0r']","['gn', 'gn']",11553,1372693,False
m54312U_200807_012324/158860865/ccs,GENOME,1383-2158,"['/158860865/ccs___0l', '/158860865/ccs___0r']","['gn', 'gn']",21522,1372693,False
m54312U_200807_012324/10881337/ccs,partialRead,4-779,['4/10881337/ccs___0r'],['gn'],12072,1372693,False
m54312U_200807_012324/107547259/ccs,GENOME,879-1654,"['/107547259/ccs___0l', '/107547259/ccs___0r']","['gn', 'gn']",9255,1372693,False
m54312U_200807_012324/36700310/ccs,GENOME,7258-8033,"['4/36700310/ccs___0l', '4/36700310/ccs___0r']","['gn', 'gn']",16175,1372694,False
m54312U_200807_012324/5703198/ccs,partialRead,6370-7145,['24/5703198/ccs___0l'],['gn'],7149,1372693,False
m54312U_200807_012324/90114214/ccs,GENOME,14184-14959,"['4/90114214/ccs___0l', '4/90114214/ccs___0r']","['gn', 'gn']",18202,1372694,False
m54312U_200807_012324/77464792/ccs,GENOME,2972-3747,"['4/77464792/ccs___0l', '4/77464792/ccs___0r']","['gn', 'gn']",12336,1372693,False
m54312U_200807_012324/157876622/ccs,partialRead,19-794,['/157876622/ccs___0r'],['gn'],8346,1372693,False
m54312U_200807_012324/9701013/ccs,GENOME,698-1473,"['24/9701013/ccs___0l', '24/9701013/ccs___0r']","['gn', 'gn']",9742,1372693,False
m54312U_200807_012324/118358619/ccs,GENOME,6305-7080,"['/118358619/ccs___0l', '/118358619/ccs___0r']","['gn', 'gn']",10165,1372693,False
m54312U_200807_012324/137692511/ccs,GENOME,4270-5045,"['/137692511/ccs___0l', '/137692511/ccs___0r']","['gn', 'gn']",12362,1372693,False
m54312U_200807_012324/68813676/ccs,partialRead,10475-11250,['4/68813676/ccs___0l'],['gn'],11259,1372693,False
m54312U_200807_012324/13830572/ccs,GENOME,2371-3146,"['4/13830572/ccs___0l', '4/13830572/ccs___0r']","['gn', 'gn']",12127,1372693,False
m54312U_200807_012324/18154779/ccs,GENOME,646-1421,"['4/18154779/ccs___0l', '4/18154779/ccs___0r']","['gn', 'gn']",17070,1372693,False
m54312U_200807_012324/114034449/ccs,GENOME,667-1442,"['/114034449/ccs___0l', '/114034449/ccs___0r']","['gn', 'gn']",9608,1372693,False
m54312U_200807_012324/17631495/ccs,GENOME,4935-5711,"['4/17631495/ccs___0l', '4/17631495/ccs___0r']","['gn', 'gn']",16244,1372693,False
m54312U_200807_012324/39324308/ccs,GENOME,3199-3975,"['4/39324308/ccs___0l', '4/39324308/ccs___0r']","['gn', 'gn']",8426,1372693,False
m54312U_200807_012324/92211402/ccs,GENOME,15993-16769,"['4/92211402/ccs___0l', '4/92211402/ccs___0r']","['gn', 'gn']",19575,1372692,False
m54312U_200807_012324/71172854/ccs,GENOME,14483-15259,"['4/71172854/ccs___0l', '4/71172854/ccs___0r']","['gn', 'gn']",18559,1372693,False
m54312U_200807_012324/116524193/ccs,GENOME,725-1501,"['/116524193/ccs___0l', '/116524193/ccs___0r']","['gn', 'gn']",10653,1372693,False
m54312U_200807_012324/96076653/ccs,partialRead,11950-12726,['4/96076653/ccs___0l'],['gn'],12728,1372693,False
m54312U_200807_012324/123863935/ccs,GENOME,8986-9762,"['/123863935/ccs___0l', '/123863935/ccs___0r']","['gn', 'gn']",10173,1372693,False
m54312U_200807_012324/32179629/ccs,GENOME,2557-3333,"['4/32179629/ccs___0l', '4/32179629/ccs___0r']","['gn', 'gn']",9789,1372693,False
m54312U_200807_012324/98501352/ccs,unknown,2062-2838,"['4/98501352/ccs___0l', '4/98501352/ccs___0r']","['gn', 'unknown']",12823,1372693,False
m54312U_200807_012324/133105481/ccs,GENOME,5769-6543,"['/133105481/ccs___0l', '/133105481/ccs___0r']","['gn', 'gn']",7272,1372694,False
m54312U_200807_012324/59115172/ccs,GENOME,2224-2998,"['4/59115172/ccs___0l', '4/59115172/ccs___0r']","['gn', 'gn']",20667,1372693,False
m54312U_200807_012324/33161746/ccs,GENOME,6450-7224,"['4/33161746/ccs___0l', '4/33161746/ccs___0r']","['gn', 'gn']",9907,1372693,False
m54312U_200807_012324/134415350/ccs,GENOME,136-910,"['/134415350/ccs___0l', '/134415350/ccs___0r']","['gn', 'gn']",15796,1372693,False
m54312U_200807_012324/115802805/ccs,GENOME,2372-3149,"['/115802805/ccs___0l', '/115802805/ccs___0r']","['gn', 'gn']",14693,1372694,False
m54312U_200807_012324/131139329/ccs,GENOME,1846-2623,"['/131139329/ccs___0l', '/131139329/ccs___0r']","['gn', 'gn']",18294,1372693,False
m54312U_200807_012324/23726447/ccs,partialRead,9254-10031,['4/23726447/ccs___0l'],['gn'],10032,1372693,False
m54312U_200807_012324/1902879/ccs,GENOME,2227-3004,"['24/1902879/ccs___0l', '24/1902879/ccs___0r']","['gn', 'gn']",11106,1372693,False
m54312U_200807_012324/27723149/ccs,GENOME,6667-7444,"['4/27723149/ccs___0l', '4/27723149/ccs___0r']","['gn', 'gn']",10091,1372693,False
m54312U_200807_012324/81595025/ccs,GENOME,8320-9097,"['4/81595025/ccs___0l', '4/81595025/ccs___0r']","['gn', 'gn']",24452,1372693,False
m54312U_200807_012324/72615133/ccs,GENOME,9882-10659,"['4/72615133/ccs___0l', '4/72615133/ccs___0r']","['gn', 'gn']",10778,1372693,False
m54312U_200807_012324/166396307/ccs,GENOME,1678-2453,"['/166396307/ccs___0l', '/166396307/ccs___0r']","['gn', 'gn']",8040,1372693,False
m54312U_200807_012324/162531140/ccs,GENOME,13881-14656,"['/162531140/ccs___0l', '/162531140/ccs___0r']","['gn', 'gn']",15387,1372693,False
m54312U_200807_012324/69012063/ccs,GENOME,4201-4976,"['4/69012063/ccs___0l', '4/69012063/ccs___0r']","['gn', 'gn']",14552,1372693,False
m54312U_200807_012324/119408479/ccs,GENOME,2071-2849,"['/119408479/ccs___0l', '/119408479/ccs___0r']","['gn', 'gn']",9306,1372693,False
m54312U_200807_012324/173540797/ccs,COINTEGRATE,105-883,"['/173540797/ccs___0l', '/173540797/ccs___0r']","['pl', 'gn']",19610,1372693,False
m54312U_200807_012324/56036071/ccs,unknown,5325-6101,"['4/56036071/ccs___0l', '4/56036071/ccs___0r']","['gn', 'unknown']",8782,1372693,False
m54312U_200807_012324/147195824/ccs,GENOME,4294-5071,"['/147195824/ccs___0l', '/147195824/ccs___0r']","['gn', 'gn']",20955,1372693,False
m54312U_200807_012324/122946331/ccs,GENOME,7706-8483,"['/122946331/ccs___0l', '/122946331/ccs___0r']","['gn', 'gn']",18490,1372693,False
m54312U_200807_012324/157746516/ccs,GENOME,481-1259,"['/157746516/ccs___0l', '/157746516/ccs___0r']","['gn', 'gn']",8457,1372693,False
m54312U_200807_012324/461182/ccs,GENOME,5767-6539,"['324/461182/ccs___0l', '324/461182/ccs___0r']","['gn', 'gn']",9524,1372696,False
m54312U_200807_012324/6750510/ccs,partialRead,4-782,['24/6750510/ccs___0r'],['gn'],8512,1372693,False
m54312U_200807_012324/51710583/ccs,GENOME,1273-2046,"['4/51710583/ccs___0l', '4/51710583/ccs___0r']","['gn', 'gn']",10590,1372693,False
m54312U_200807_012324/175440399/ccs,GENOME,1381-2159,"['/175440399/ccs___0l', '/175440399/ccs___0r']","['gn', 'gn']",11571,1372693,False
m54312U_200807_012324/138544517/ccs,GENOME,3977-4752,"['/138544517/ccs___0l', '/138544517/ccs___0r']","['gn', 'gn']",11292,1372693,False
m54312U_200807_012324/114166550/ccs,GENOME,4440-5215,"['/114166550/ccs___0l', '/114166550/ccs___0r']","['gn', 'gn']",15162,1372694,False
m54312U_200807_012324/117309483/ccs,GENOME,5662-6438,"['/117309483/ccs___0l', '/117309483/ccs___0r']","['gn', 'gn']",15321,1372693,False
m54312U_200807_012324/126421700/ccs,GENOME,8549-9329,"['/126421700/ccs___0l', '/126421700/ccs___0r']","['gn', 'gn']",11342,1372696,False
m54312U_200807_012324/127796931/ccs,GENOME,4187-4964,"['/127796931/ccs___0l', '/127796931/ccs___0r']","['gn', 'gn']",14860,1372693,False
