read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/171901926/ccs,COINTEGRATE,4345-5475 _ 9010-10140,"['/171901926/ccs___0l', '/171901926/ccs___0r', '/171901926/ccs___1l', '/171901926/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11821,216453,False
m54312U_200808_073815/161481948/ccs,COINTEGRATE,6516-7646 _ 11187-12317,"['/161481948/ccs___0l', '/161481948/ccs___0r', '/161481948/ccs___1l', '/161481948/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13354,1372621,False
m54312U_200808_073815/24511275/ccs,COINTEGRATE,2548-3680 _ 7223-8353,"['5/24511275/ccs___0l', '5/24511275/ccs___0r', '5/24511275/ccs___1l', '5/24511275/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15752,4468284,False
m54312U_200808_073815/1246878/ccs,COINTEGRATE,2482-3612 _ 7153-8283 _ 11820-12950,"['15/1246878/ccs___0l', '15/1246878/ccs___0r', '15/1246878/ccs___1l', '15/1246878/ccs___1r', '15/1246878/ccs___2l', '15/1246878/ccs___2r']","['gn', 'pl', 'pl', 'pl', 'pl', 'gn']",19107,2294262,True
m54312U_200808_073815/83233630/ccs,COINTEGRATE,3526-4656 _ 8191-9320,"['5/83233630/ccs___0l', '5/83233630/ccs___0r', '5/83233630/ccs___1l', '5/83233630/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10809,764198,False
m54312U_200808_073815/67764354/ccs,COINTEGRATE,4263-5393 _ 8928-10058,"['5/67764354/ccs___0l', '5/67764354/ccs___0r', '5/67764354/ccs___1l', '5/67764354/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13174,1372621,False
m54312U_200808_073815/24382279/ccs,GENOME,1216-2346,"['5/24382279/ccs___0l', '5/24382279/ccs___0r']","['gn', 'gn']",8138,4480786,False
m54312U_200808_073815/62523994/ccs,COINTEGRATE,760-1890,"['5/62523994/ccs___0l', '5/62523994/ccs___0r']","['pl', 'gn']",10901,1372621,False
m54312U_200808_073815/130024018/ccs,GENOME,1117-2247,"['/130024018/ccs___0l', '/130024018/ccs___0r']","['gn', 'gn']",10063,1372620,False
m54312U_200808_073815/124912969/ccs,COINTEGRATE,3122-4252 _ 7790-8920,"['/124912969/ccs___0l', '/124912969/ccs___0r', '/124912969/ccs___1l', '/124912969/ccs___1r']","['gn', 'pl', 'pl', 'pl']",10415,1372621,True
m54312U_200808_073815/88278156/ccs,COINTEGRATE,1988-3118,"['5/88278156/ccs___0l', '5/88278156/ccs___0r']","['pl', 'gn']",8973,1400555,False
m54312U_200808_073815/93324110/ccs,COINTEGRATE,7865-8996 _ 12536-13666,"['5/93324110/ccs___0l', '5/93324110/ccs___0r', '5/93324110/ccs___1l', '5/93324110/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16508,3266929,False
m54312U_200808_073815/108726984/ccs,COINTEGRATE,4243-5373 _ 8908-10038,"['/108726984/ccs___0l', '/108726984/ccs___0r', '/108726984/ccs___1l', '/108726984/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16434,2751801,False
m54312U_200808_073815/124191588/ccs,GENOME,5432-6562,"['/124191588/ccs___0l', '/124191588/ccs___0r']","['gn', 'gn']",8949,1372626,False
m54312U_200808_073815/5703112/ccs,COINTEGRATE,5188-6318,"['15/5703112/ccs___0l', '15/5703112/ccs___0r']","['gn', 'pl']",9905,1372621,False
m54312U_200808_073815/82053087/ccs,COINTEGRATE,9769-10899,"['5/82053087/ccs___0l', '5/82053087/ccs___0r']","['gn', 'pl']",11980,1372621,False
m54312U_200808_073815/113182462/ccs,COINTEGRATE,10904-12035,"['/113182462/ccs___0l', '/113182462/ccs___0r']","['gn', 'pl']",14594,1372621,False
m54312U_200808_073815/144312115/ccs,COINTEGRATE,4657-5788,"['/144312115/ccs___0l', '/144312115/ccs___0r']","['gn', 'pl']",9533,1372621,False
m54312U_200808_073815/159580780/ccs,COINTEGRATE,8918-10049,"['/159580780/ccs___0l', '/159580780/ccs___0r']","['gn', 'pl']",10875,2032972,False
m54312U_200808_073815/27787349/ccs,GENOME,4161-5292,"['5/27787349/ccs___0l', '5/27787349/ccs___0r']","['gn', 'gn']",10060,1372623,False
m54312U_200808_073815/148767872/ccs,COINTEGRATE,6789-7920,"['/148767872/ccs___0l', '/148767872/ccs___0r']","['gn', 'pl']",11716,1741015,False
m54312U_200808_073815/49612761/ccs,COINTEGRATE,567-1698 _ 5241-6373,"['5/49612761/ccs___0l', '5/49612761/ccs___0r', '5/49612761/ccs___1l', '5/49612761/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14019,3817797,False
m54312U_200808_073815/163512745/ccs,GENOME,5327-6458,"['/163512745/ccs___0l', '/163512745/ccs___0r']","['gn', 'gn']",12536,3439674,False
m54312U_200808_073815/106629528/ccs,COINTEGRATE,2098-3230 _ 6775-7906,"['/106629528/ccs___0l', '/106629528/ccs___0r', '/106629528/ccs___1l', '/106629528/ccs___1r']","['gn', 'pl', 'pl', 'pl']",12176,575543,True
m54312U_200808_073815/26805484/ccs,COINTEGRATE,1140-2271,"['5/26805484/ccs___0l', '5/26805484/ccs___0r']","['pl', 'gn']",12816,1372620,False
m54312U_200808_073815/152764764/ccs,COINTEGRATE,9028-10159,"['/152764764/ccs___0l', '/152764764/ccs___0r']","['gn', 'pl']",12519,1372620,False
m54312U_200808_073815/116588881/ccs,pl_multi,3821-4957 _ 8503-9634,"['/116588881/ccs___0l', '/116588881/ccs___0r', '/116588881/ccs___1l', '/116588881/ccs___1r']","['pl', 'pl', 'pl', 'pl']",12374,,False
m54312U_200808_073815/162924071/ccs,COINTEGRATE,2150-3283 _ 6829-7961 _ 11504-12635,"['/162924071/ccs___0l', '/162924071/ccs___0r', '/162924071/ccs___1l', '/162924071/ccs___1r', '/162924071/ccs___2l', '/162924071/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'gn']",16765,1372621,True
m54312U_200808_073815/162595355/ccs,COINTEGRATE,8747-9878,"['/162595355/ccs___0l', '/162595355/ccs___0r']","['gn', 'pl']",11932,1372621,False
m54312U_200808_073815/89916948/ccs,COINTEGRATE,4573-5704,"['5/89916948/ccs___0l', '5/89916948/ccs___0r']","['pl', 'gn']",14147,1372621,False
m54312U_200808_073815/115474694/ccs,partialRead,15260-16391,['/115474694/ccs___0l'],['gn'],16428,889553,False
m54312U_200808_073815/177079888/ccs,COINTEGRATE,727-1858,"['/177079888/ccs___0l', '/177079888/ccs___0r']","['pl', 'gn']",9937,1372625,False
m54312U_200808_073815/6816511/ccs,COINTEGRATE,176-1307,"['15/6816511/ccs___0l', '15/6816511/ccs___0r']","['pl', 'gn']",9725,1574576,False
m54312U_200808_073815/67633243/ccs,COINTEGRATE,9143-10274 _ 13811-14942,"['5/67633243/ccs___0l', '5/67633243/ccs___0r', '5/67633243/ccs___1l', '5/67633243/ccs___1r']","['gn', 'pl', 'pl', 'pl']",18464,1307960,True
m54312U_200808_073815/170984144/ccs,COINTEGRATE,4296-5427,"['/170984144/ccs___0l', '/170984144/ccs___0r']","['pl', 'gn']",12742,1372623,False
m54312U_200808_073815/23200287/ccs,COINTEGRATE,875-2006,"['5/23200287/ccs___0l', '5/23200287/ccs___0r']","['pl', 'gn']",15161,1372621,False
m54312U_200808_073815/30934189/ccs,GENOME,1277-2406,"['5/30934189/ccs___0l', '5/30934189/ccs___0r']","['gn', 'gn']",8079,1372621,False
m54312U_200808_073815/19399401/ccs,COINTEGRATE,5336-6465,"['5/19399401/ccs___0l', '5/19399401/ccs___0r']","['gn', 'pl']",10817,1372621,False
m54312U_200808_073815/23856861/ccs,pl_multi,3522-4657 _ 8195-9324,"['5/23856861/ccs___0l', '5/23856861/ccs___0r', '5/23856861/ccs___1l', '5/23856861/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11530,,False
m54312U_200808_073815/91949224/ccs,COINTEGRATE,1193-2325,"['5/91949224/ccs___0l', '5/91949224/ccs___0r']","['pl', 'gn']",11488,1372620,False
m54312U_200808_073815/60031229/ccs,GENOME,2067-3199,"['5/60031229/ccs___0l', '5/60031229/ccs___0r']","['gn', 'gn']",11598,2048642,False
m54312U_200808_073815/31458265/ccs,COINTEGRATE,547-1679,"['5/31458265/ccs___0l', '5/31458265/ccs___0r']","['pl', 'gn']",8277,1372621,False
m54312U_200808_073815/177670447/ccs,COINTEGRATE,3985-5117,"['/177670447/ccs___0l', '/177670447/ccs___0r']","['pl', 'gn']",22497,1372621,False
m54312U_200808_073815/89066290/ccs,COINTEGRATE,3788-4920,"['5/89066290/ccs___0l', '5/89066290/ccs___0r']","['gn', 'pl']",8641,1372621,False
m54312U_200808_073815/166070585/ccs,pl_multi,3718-4851 _ 8396-9528 _ 13067-14200,"['/166070585/ccs___0l', '/166070585/ccs___0r', '/166070585/ccs___1l', '/166070585/ccs___1r', '/166070585/ccs___2l', '/166070585/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",15493,,False
m54312U_200808_073815/5965497/ccs,COINTEGRATE,291-1423 _ 4963-6093,"['15/5965497/ccs___0l', '15/5965497/ccs___0r', '15/5965497/ccs___1l', '15/5965497/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11609,1372621,False
m54312U_200808_073815/66883/ccs,COINTEGRATE,3974-5105 _ 8642-9774 _ 13312-14444,"['3815/66883/ccs___0l', '3815/66883/ccs___0r', '3815/66883/ccs___1l', '3815/66883/ccs___1r', '3815/66883/ccs___2l', '3815/66883/ccs___2r']","['gn', 'pl', 'pl', 'pl', 'pl', 'gn']",19458,1372621,True
m54312U_200808_073815/47186142/ccs,COINTEGRATE,1100-2230 _ 5788-6918,"['5/47186142/ccs___0l', '5/47186142/ccs___0r', '5/47186142/ccs___1l', '5/47186142/ccs___1r']","['gn', 'pl', 'pl', 'gn']",24247,1372621,False
m54312U_200808_073815/8259857/ccs,COINTEGRATE,7623-8751,"['15/8259857/ccs___0l', '15/8259857/ccs___0r']","['gn', 'pl']",10437,1372621,False
m54312U_200808_073815/177605063/ccs,COINTEGRATE,12579-13708,"['/177605063/ccs___0l', '/177605063/ccs___0r']","['gn', 'pl']",13764,2456305,False
m54312U_200808_073815/151781710/ccs,COINTEGRATE,2541-3669,"['/151781710/ccs___0l', '/151781710/ccs___0r']","['pl', 'gn']",9518,1372621,False
m54312U_200808_073815/169476486/ccs,COINTEGRATE,5514-6647 _ 10191-11327,"['/169476486/ccs___0l', '/169476486/ccs___0r', '/169476486/ccs___1l', '/169476486/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15285,3642796,False
m54312U_200808_073815/100991038/ccs,COINTEGRATE,6611-7749 _ 11303-12436,"['/100991038/ccs___0l', '/100991038/ccs___0r', '/100991038/ccs___1l', '/100991038/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16462,1372620,False
m54312U_200808_073815/119276597/ccs,COINTEGRATE,3953-5086,"['/119276597/ccs___0l', '/119276597/ccs___0r']","['pl', 'gn']",12327,1372621,False
m54312U_200808_073815/136643670/ccs,COINTEGRATE,4476-5607,"['/136643670/ccs___0l', '/136643670/ccs___0r']","['gn', 'pl']",8212,3584155,False
m54312U_200808_073815/16909924/ccs,COINTEGRATE,14996-16130,"['5/16909924/ccs___0l', '5/16909924/ccs___0r']","['gn', 'pl']",17351,1372621,False
m54312U_200808_073815/43123409/ccs,GENOME,9530-10662,"['5/43123409/ccs___0l', '5/43123409/ccs___0r']","['gn', 'gn']",26955,2423734,False
m54312U_200808_073815/8520531/ccs,COINTEGRATE,16730-17860,"['15/8520531/ccs___0l', '15/8520531/ccs___0r']","['gn', 'pl']",18615,1372621,False
m54312U_200808_073815/124192948/ccs,pl_single,2917-4047,"['/124192948/ccs___0l', '/124192948/ccs___0r']","['pl', 'pl']",7627,,False
m54312U_200808_073815/133890916/ccs,COINTEGRATE,5922-7057,"['/133890916/ccs___0l', '/133890916/ccs___0r']","['gn', 'pl']",9132,3677972,False
m54312U_200808_073815/2688376/ccs,COINTEGRATE,15300-16435,"['15/2688376/ccs___0l', '15/2688376/ccs___0r']","['gn', 'pl']",17096,1372621,False
m54312U_200808_073815/5898700/ccs,COINTEGRATE,700-1830,"['15/5898700/ccs___0l', '15/5898700/ccs___0r']","['pl', 'gn']",12011,1372623,False
m54312U_200808_073815/46006715/ccs,COINTEGRATE,3367-4497 _ 8042-9175,"['5/46006715/ccs___0l', '5/46006715/ccs___0r', '5/46006715/ccs___1l', '5/46006715/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15315,1372621,False
m54312U_200808_073815/128845753/ccs,GENOME,1538-2675,"['/128845753/ccs___0l', '/128845753/ccs___0r']","['gn', 'gn']",11802,685740,False
m54312U_200808_073815/108004034/ccs,COINTEGRATE,8679-9813,"['/108004034/ccs___0l', '/108004034/ccs___0r']","['gn', 'pl']",10297,1372623,False
m54312U_200808_073815/103481593/ccs,COINTEGRATE,2585-3721 _ 7276-8407,"['/103481593/ccs___0l', '/103481593/ccs___0r', '/103481593/ccs___1l', '/103481593/ccs___1r']","['pl', 'pl', 'pl', 'gn']",14866,1372621,True
m54312U_200808_073815/18678043/ccs,COINTEGRATE,2696-3831 _ 7419-8565 _ 12133-13267,"['5/18678043/ccs___0l', '5/18678043/ccs___0r', '5/18678043/ccs___1l', '5/18678043/ccs___1r', '5/18678043/ccs___2l', '5/18678043/ccs___2r']","['gn', 'pl', 'pl', 'pl', 'pl', 'gn']",14752,2770734,True
m54312U_200808_073815/15401066/ccs,COINTEGRATE,5764-6903,"['5/15401066/ccs___0l', '5/15401066/ccs___0r']","['gn', 'pl']",7180,848920,False
m54312U_200808_073815/176162768/ccs,pl_multi,2014-3141 _ 6685-7812,"['/176162768/ccs___0l', '/176162768/ccs___0r', '/176162768/ccs___1l', '/176162768/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9330,,False
m54312U_200808_073815/65143597/ccs,GENOME,12324-13461,"['5/65143597/ccs___0l', '5/65143597/ccs___0r']","['gn', 'gn']",15815,534954,False
m54312U_200808_073815/94242297/ccs,COINTEGRATE,18801-19936,"['5/94242297/ccs___0l', '5/94242297/ccs___0r']","['gn', 'pl']",23721,1372620,False
m54312U_200808_073815/85196800/ccs,COINTEGRATE,4679-5815,"['5/85196800/ccs___0l', '5/85196800/ccs___0r']","['pl', 'gn']",14326,1372622,False
m54312U_200808_073815/69602139/ccs,pl_single,8175-9309,"['5/69602139/ccs___0l', '5/69602139/ccs___0r']","['pl', 'pl']",11900,,False
m54312U_200808_073815/126027144/ccs,GENOME,10715-11854,"['/126027144/ccs___0l', '/126027144/ccs___0r']","['gn', 'gn']",16425,1158709,False
m54312U_200808_073815/57935286/ccs,COINTEGRATE,2546-3685,"['5/57935286/ccs___0l', '5/57935286/ccs___0r']","['pl', 'gn']",9442,1372620,False
m54312U_200808_073815/126747425/ccs,unknown,587-1718 _ 5259-6396,"['/126747425/ccs___0l', '/126747425/ccs___0r', '/126747425/ccs___1l', '/126747425/ccs___1r']","['unknown', 'pl', 'pl', 'gn']",15612,1372621,False
m54312U_200808_073815/93585811/ccs,COINTEGRATE,1842-2973,"['5/93585811/ccs___0l', '5/93585811/ccs___0r']","['pl', 'gn']",10208,1372621,False
m54312U_200808_073815/146539803/ccs,COINTEGRATE,1022-2160,"['/146539803/ccs___0l', '/146539803/ccs___0r']","['pl', 'gn']",19401,1544302,False
