read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/45156177/ccs,COINTEGRATE,21463-22593,"['5/45156177/ccs___0l', '5/45156177/ccs___0r']","['gn', 'pl']",24531,967966,False
m54312U_200808_073815/2695/ccs,COINTEGRATE,9043-10173,"['73815/2695/ccs___0l', '73815/2695/ccs___0r']","['gn', 'pl']",12726,1589544,False
m54312U_200808_073815/21955145/ccs,GENOME,777-1905,"['5/21955145/ccs___0l', '5/21955145/ccs___0r']","['gn', 'gn']",10648,3622270,False
m54312U_200808_073815/70583267/ccs,COINTEGRATE,11051-12182,"['5/70583267/ccs___0l', '5/70583267/ccs___0r']","['gn', 'pl']",13627,1356558,False
m54312U_200808_073815/39780457/ccs,pl_single,2924-4058 _ 7609-8738,"['5/39780457/ccs___0l', '5/39780457/ccs___0r', '5/39780457/ccs___1l']","['pl', 'pl', 'pl']",8738,,False
m54312U_200808_073815/149358996/ccs,COINTEGRATE,21385-22514 _ 26048-27175,"['/149358996/ccs___0l', '/149358996/ccs___0r', '/149358996/ccs___1l', '/149358996/ccs___1r']","['gn', 'pl', 'pl', 'gn']",32298,1356559,False
m54312U_200808_073815/60424440/ccs,COINTEGRATE,4514-5649,"['5/60424440/ccs___0l', '5/60424440/ccs___0r']","['pl', 'gn']",20229,1356559,False
m54312U_200808_073815/144704755/ccs,COINTEGRATE,6647-7781,"['/144704755/ccs___0l', '/144704755/ccs___0r']","['gn', 'pl']",10793,1356559,False
m54312U_200808_073815/149554298/ccs,COINTEGRATE,3802-4937,"['/149554298/ccs___0l', '/149554298/ccs___0r']","['pl', 'gn']",9184,1356559,False
m54312U_200808_073815/81723650/ccs,COINTEGRATE,4587-5715,"['5/81723650/ccs___0l', '5/81723650/ccs___0r']","['gn', 'pl']",7024,1356559,False
m54312U_200808_073815/31719648/ccs,COINTEGRATE,75-1220,"['5/31719648/ccs___0l', '5/31719648/ccs___0r']","['pl', 'gn']",10211,1356558,False
