read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/144507057/ccs,COINTEGRATE,2525-3725 _ 7282-8481,"['/144507057/ccs___0l', '/144507057/ccs___0r', '/144507057/ccs___1l', '/144507057/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14307,1356549,False
m64019_201211_010738/16319388/ccs,COINTEGRATE,2917-4117 _ 7677-8877,"['8/16319388/ccs___0l', '8/16319388/ccs___0r', '8/16319388/ccs___1l', '8/16319388/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9367,1356549,False
m64019_201211_010738/76743846/ccs,COINTEGRATE,2017-3217 _ 6776-7977,"['8/76743846/ccs___0l', '8/76743846/ccs___0r', '8/76743846/ccs___1l', '8/76743846/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10697,1356546,False
m64019_201211_010738/89589805/ccs,COINTEGRATE,9263-10463 _ 14022-15222,"['8/89589805/ccs___0l', '8/89589805/ccs___0r', '8/89589805/ccs___1l', '8/89589805/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16696,2831104,False
m64019_201211_010738/179570825/ccs,COINTEGRATE,1849-3049,"['/179570825/ccs___0l', '/179570825/ccs___0r']","['pl', 'gn']",12557,1356546,False
m64019_201211_010738/50987180/ccs,COINTEGRATE,4612-5812,"['8/50987180/ccs___0l', '8/50987180/ccs___0r']","['gn', 'pl']",7431,1356549,False
m64019_201211_010738/2426324/ccs,COINTEGRATE,1247-2447,"['38/2426324/ccs___0l', '38/2426324/ccs___0r']","['pl', 'gn']",7554,1356549,False
m64019_201211_010738/157222541/ccs,COINTEGRATE,5318-6518,"['/157222541/ccs___0l', '/157222541/ccs___0r']","['gn', 'pl']",8726,1356549,False
m64019_201211_010738/118295146/ccs,COINTEGRATE,800-2000 _ 5560-6760,"['/118295146/ccs___0l', '/118295146/ccs___0r', '/118295146/ccs___1l', '/118295146/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13028,1356549,False
m64019_201211_010738/143919558/ccs,COINTEGRATE,1350-2550 _ 6109-7310,"['/143919558/ccs___0l', '/143919558/ccs___0r', '/143919558/ccs___1l', '/143919558/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9414,1356549,False
m64019_201211_010738/161286812/ccs,COINTEGRATE,258-1458,"['/161286812/ccs___0l', '/161286812/ccs___0r']","['pl', 'gn']",11389,1356549,False
m64019_201211_010738/92996667/ccs,COINTEGRATE,3393-4593,"['8/92996667/ccs___0l', '8/92996667/ccs___0r']","['gn', 'pl']",7837,1356546,False
m64019_201211_010738/105646331/ccs,COINTEGRATE,3609-4809,"['/105646331/ccs___0l', '/105646331/ccs___0r']","['gn', 'pl']",8883,1356549,False
m64019_201211_010738/10683509/ccs,partialRead,18-1218,['8/10683509/ccs___0r'],['gn'],7192,1356546,False
m64019_201211_010738/117572794/ccs,COINTEGRATE,4372-5571 _ 9132-10332,"['/117572794/ccs___0l', '/117572794/ccs___0r', '/117572794/ccs___1l', '/117572794/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13689,1356549,False
m64019_201211_010738/130090051/ccs,COINTEGRATE,11532-12732,"['/130090051/ccs___0l', '/130090051/ccs___0r']","['gn', 'pl']",15432,1356549,False
m64019_201211_010738/105187265/ccs,COINTEGRATE,4970-6170,"['/105187265/ccs___0l', '/105187265/ccs___0r']","['gn', 'pl']",8430,1356549,False
m64019_201211_010738/71306003/ccs,COINTEGRATE,647-1847,"['8/71306003/ccs___0l', '8/71306003/ccs___0r']","['pl', 'gn']",12445,1356546,False
m64019_201211_010738/113445325/ccs,COINTEGRATE,7030-8230,"['/113445325/ccs___0l', '/113445325/ccs___0r']","['gn', 'pl']",9280,1356549,False
m64019_201211_010738/92473547/ccs,COINTEGRATE,10971-12171,"['8/92473547/ccs___0l', '8/92473547/ccs___0r']","['gn', 'pl']",13313,1356546,False
m64019_201211_010738/19401075/ccs,COINTEGRATE,1969-3169,"['8/19401075/ccs___0l', '8/19401075/ccs___0r']","['pl', 'gn']",9864,1356546,False
m64019_201211_010738/151586621/ccs,COINTEGRATE,1468-2668 _ 6230-7430,"['/151586621/ccs___0l', '/151586621/ccs___0r', '/151586621/ccs___1l', '/151586621/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9435,1356549,False
m64019_201211_010738/28117266/ccs,COINTEGRATE,3995-5195,"['8/28117266/ccs___0l', '8/28117266/ccs___0r']","['gn', 'pl']",9597,1356549,False
m64019_201211_010738/113246344/ccs,COINTEGRATE,2127-3327 _ 6886-8086,"['/113246344/ccs___0l', '/113246344/ccs___0r', '/113246344/ccs___1l', '/113246344/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10080,2476618,False
m64019_201211_010738/83692065/ccs,COINTEGRATE,7570-8770,"['8/83692065/ccs___0l', '8/83692065/ccs___0r']","['gn', 'pl']",11028,1356546,False
m64019_201211_010738/147196279/ccs,COINTEGRATE,4288-5488,"['/147196279/ccs___0l', '/147196279/ccs___0r']","['gn', 'pl']",8042,1356549,False
m64019_201211_010738/32048216/ccs,COINTEGRATE,4998-6198,"['8/32048216/ccs___0l', '8/32048216/ccs___0r']","['gn', 'pl']",6928,1356549,False
m64019_201211_010738/57737658/ccs,COINTEGRATE,4322-5522,"['8/57737658/ccs___0l', '8/57737658/ccs___0r']","['gn', 'pl']",10012,1356549,False
m64019_201211_010738/108528158/ccs,COINTEGRATE,4179-5379,"['/108528158/ccs___0l', '/108528158/ccs___0r']","['gn', 'pl']",9445,1356549,False
m64019_201211_010738/133498548/ccs,COINTEGRATE,1347-2547 _ 6106-7306,"['/133498548/ccs___0l', '/133498548/ccs___0r', '/133498548/ccs___1l', '/133498548/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8364,1356549,False
m64019_201211_010738/13894809/ccs,GENOME,3355-4555,"['8/13894809/ccs___0l', '8/13894809/ccs___0r']","['gn', 'gn']",13670,1356549,False
m64019_201211_010738/120783601/ccs,COINTEGRATE,7945-9145,"['/120783601/ccs___0l', '/120783601/ccs___0r']","['gn', 'pl']",11831,1356546,False
m64019_201211_010738/22611281/ccs,COINTEGRATE,5365-6565 _ 10124-11324,"['8/22611281/ccs___0l', '8/22611281/ccs___0r', '8/22611281/ccs___1l']","['gn', 'pl', 'pl']",11367,1356549,False
m64019_201211_010738/22348846/ccs,COINTEGRATE,1209-2409 _ 5967-7168,"['8/22348846/ccs___0l', '8/22348846/ccs___0r', '8/22348846/ccs___1l', '8/22348846/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11020,1356549,False
m64019_201211_010738/82642948/ccs,COINTEGRATE,4016-5216 _ 8776-9977,"['8/82642948/ccs___0l', '8/82642948/ccs___0r', '8/82642948/ccs___1l', '8/82642948/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10049,1356549,False
m64019_201211_010738/18220969/ccs,COINTEGRATE,2863-4063,"['8/18220969/ccs___0l', '8/18220969/ccs___0r']","['gn', 'pl']",6322,1356549,False
m64019_201211_010738/133038269/ccs,COINTEGRATE,3501-4701,"['/133038269/ccs___0l', '/133038269/ccs___0r']","['pl', 'gn']",6054,1356546,False
m64019_201211_010738/120259116/ccs,COINTEGRATE,2529-3730 _ 7291-8491,"['/120259116/ccs___0l', '/120259116/ccs___0r', '/120259116/ccs___1l', '/120259116/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9585,1356549,False
m64019_201211_010738/163317908/ccs,partialRead,24-1224,['/163317908/ccs___0r'],['gn'],12006,1356547,False
m64019_201211_010738/154534250/ccs,COINTEGRATE,3829-5029,"['/154534250/ccs___0l', '/154534250/ccs___0r']","['gn', 'pl']",7287,1356549,False
m64019_201211_010738/91030492/ccs,COINTEGRATE,1428-2628 _ 6187-7387,"['8/91030492/ccs___0l', '8/91030492/ccs___0r', '8/91030492/ccs___1l', '8/91030492/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11582,1356549,False
m64019_201211_010738/56756484/ccs,COINTEGRATE,212-1412 _ 4971-6171,"['8/56756484/ccs___0l', '8/56756484/ccs___0r', '8/56756484/ccs___1l', '8/56756484/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11666,3196015,False
m64019_201211_010738/150080015/ccs,COINTEGRATE,537-1737,"['/150080015/ccs___0l', '/150080015/ccs___0r']","['pl', 'gn']",10357,1356549,False
m64019_201211_010738/137037668/ccs,COINTEGRATE,2913-4113 _ 7672-8873,"['/137037668/ccs___0l', '/137037668/ccs___0r', '/137037668/ccs___1l', '/137037668/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11017,1356546,False
m64019_201211_010738/35193366/ccs,GENOME,7593-8793,"['8/35193366/ccs___0l', '8/35193366/ccs___0r']","['gn', 'gn']",17473,1356549,False
m64019_201211_010738/65208920/ccs,COINTEGRATE,2163-3363 _ 6922-8123,"['8/65208920/ccs___0l', '8/65208920/ccs___0r', '8/65208920/ccs___1l', '8/65208920/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8988,1356549,False
m64019_201211_010738/163053928/ccs,COINTEGRATE,893-2093 _ 5652-6852,"['/163053928/ccs___0l', '/163053928/ccs___0r', '/163053928/ccs___1l', '/163053928/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9953,1356549,False
m64019_201211_010738/172100320/ccs,COINTEGRATE,6058-7258 _ 10817-12017,"['/172100320/ccs___0l', '/172100320/ccs___0r', '/172100320/ccs___1l', '/172100320/ccs___1r']","['gn', 'pl', 'pl', 'gn']",17096,1356549,False
m64019_201211_010738/17564899/ccs,COINTEGRATE,8509-9709,"['8/17564899/ccs___0l', '8/17564899/ccs___0r']","['gn', 'pl']",11843,1356546,False
m64019_201211_010738/136709956/ccs,COINTEGRATE,4996-6197,"['/136709956/ccs___0l', '/136709956/ccs___0r']","['gn', 'pl']",8624,1356549,False
m64019_201211_010738/68815140/ccs,COINTEGRATE,11889-13090,"['8/68815140/ccs___0l', '8/68815140/ccs___0r']","['gn', 'pl']",13788,1356549,False
m64019_201211_010738/12451902/ccs,COINTEGRATE,46-1248 _ 4812-6013,"['8/12451902/ccs___0r', '8/12451902/ccs___1l', '8/12451902/ccs___1r']","['pl', 'pl', 'gn']",14513,1356549,False
m64019_201211_010738/81658040/ccs,COINTEGRATE,8638-9839,"['8/81658040/ccs___0l', '8/81658040/ccs___0r']","['gn', 'pl']",12099,1356549,False
m64019_201211_010738/157877135/ccs,COINTEGRATE,2480-3681,"['/157877135/ccs___0l', '/157877135/ccs___0r']","['gn', 'pl']",7442,1356549,False
m64019_201211_010738/93784482/ccs,COINTEGRATE,3780-4981,"['8/93784482/ccs___0l', '8/93784482/ccs___0r']","['pl', 'gn']",12050,1356549,False
m64019_201211_010738/42337879/ccs,COINTEGRATE,10766-11967,"['8/42337879/ccs___0l', '8/42337879/ccs___0r']","['gn', 'pl']",12036,1356546,False
m64019_201211_010738/97257666/ccs,COINTEGRATE,2835-4036,"['8/97257666/ccs___0l', '8/97257666/ccs___0r']","['pl', 'gn']",17443,1356549,False
m64019_201211_010738/1966941/ccs,COINTEGRATE,712-1913,"['38/1966941/ccs___0l', '38/1966941/ccs___0r']","['pl', 'gn']",8187,1356546,False
m64019_201211_010738/126092799/ccs,COINTEGRATE,9461-10662,"['/126092799/ccs___0l', '/126092799/ccs___0r']","['gn', 'pl']",14461,1356549,False
m64019_201211_010738/28442814/ccs,COINTEGRATE,3832-5033,"['8/28442814/ccs___0l', '8/28442814/ccs___0r']","['gn', 'pl']",7239,1356549,False
m64019_201211_010738/96732687/ccs,COINTEGRATE,1861-3062 _ 6619-7818,"['8/96732687/ccs___0l', '8/96732687/ccs___0r', '8/96732687/ccs___1l', '8/96732687/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10179,1356546,False
m64019_201211_010738/96471160/ccs,COINTEGRATE,4663-5864,"['8/96471160/ccs___0l', '8/96471160/ccs___0r']","['pl', 'gn']",6809,1356549,False
m64019_201211_010738/173672962/ccs,COINTEGRATE,4515-5716 _ 9282-10481,"['/173672962/ccs___0l', '/173672962/ccs___0r', '/173672962/ccs___1l', '/173672962/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10947,1356545,False
m64019_201211_010738/86966716/ccs,COINTEGRATE,778-1980 _ 5542-6743,"['8/86966716/ccs___0l', '8/86966716/ccs___0r', '8/86966716/ccs___1l', '8/86966716/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12529,1356546,False
m64019_201211_010738/199241/ccs,COINTEGRATE,2893-4093 _ 7652-8853,"['738/199241/ccs___0l', '738/199241/ccs___0r', '738/199241/ccs___1l', '738/199241/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14483,1356546,False
m64019_201211_010738/180554042/ccs,COINTEGRATE,13092-14291,"['/180554042/ccs___0l', '/180554042/ccs___0r']","['gn', 'pl']",19038,1356549,False
m64019_201211_010738/119408698/ccs,COINTEGRATE,5153-6352,"['/119408698/ccs___0l', '/119408698/ccs___0r']","['gn', 'pl']",7171,1356549,False
m64019_201211_010738/106628764/ccs,COINTEGRATE,2233-3432,"['/106628764/ccs___0l', '/106628764/ccs___0r']","['pl', 'gn']",9197,1356549,False
m64019_201211_010738/50595090/ccs,COINTEGRATE,1925-3124,"['8/50595090/ccs___0l', '8/50595090/ccs___0r']","['pl', 'gn']",8078,1356546,False
m64019_201211_010738/118033006/ccs,COINTEGRATE,3484-4683,"['/118033006/ccs___0l', '/118033006/ccs___0r']","['pl', 'gn']",12562,1356549,False
m64019_201211_010738/160762383/ccs,COINTEGRATE,177-1376,"['/160762383/ccs___0l', '/160762383/ccs___0r']","['pl', 'gn']",15456,1356549,False
m64019_201211_010738/174328369/ccs,COINTEGRATE,13561-14760,"['/174328369/ccs___0l', '/174328369/ccs___0r']","['gn', 'pl']",14887,1356549,False
m64019_201211_010738/149684713/ccs,COINTEGRATE,2271-3473,"['/149684713/ccs___0l', '/149684713/ccs___0r']","['pl', 'gn']",8410,1356549,False
m64019_201211_010738/139528544/ccs,COINTEGRATE,5058-6260,"['/139528544/ccs___0l', '/139528544/ccs___0r']","['gn', 'pl']",9967,1356549,False
m64019_201211_010738/109314628/ccs,COINTEGRATE,2277-3482 _ 7063-8265,"['/109314628/ccs___0l', '/109314628/ccs___0r', '/109314628/ccs___1l', '/109314628/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14712,1356549,False
m64019_201211_010738/69337818/ccs,COINTEGRATE,4982-6184,"['8/69337818/ccs___0l', '8/69337818/ccs___0r']","['gn', 'pl']",10006,1356549,False
m64019_201211_010738/129957977/ccs,COINTEGRATE,3866-5066,"['/129957977/ccs___0l', '/129957977/ccs___0r']","['pl', 'gn']",14914,1356549,False
m64019_201211_010738/175246026/ccs,COINTEGRATE,5540-6743,"['/175246026/ccs___0l', '/175246026/ccs___0r']","['gn', 'pl']",9267,1356545,False
m64019_201211_010738/42993619/ccs,COINTEGRATE,4622-5822,"['8/42993619/ccs___0l', '8/42993619/ccs___0r']","['gn', 'pl']",7720,1356549,False
m64019_201211_010738/114689127/ccs,COINTEGRATE,6277-7478,"['/114689127/ccs___0l', '/114689127/ccs___0r']","['gn', 'pl']",9076,1356549,False
m64019_201211_010738/134480337/ccs,COINTEGRATE,3774-4975,"['/134480337/ccs___0l', '/134480337/ccs___0r']","['pl', 'gn']",11176,1356549,False
m64019_201211_010738/44500182/ccs,COINTEGRATE,2186-3387,"['8/44500182/ccs___0l', '8/44500182/ccs___0r']","['gn', 'pl']",7913,1356549,False
m64019_201211_010738/139788537/ccs,COINTEGRATE,1093-2297,"['/139788537/ccs___0l', '/139788537/ccs___0r']","['pl', 'gn']",6876,1356549,False
m64019_201211_010738/166133850/ccs,COINTEGRATE,3295-4498 _ 8062-9262,"['/166133850/ccs___0l', '/166133850/ccs___0r', '/166133850/ccs___1l', '/166133850/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14410,1356549,False
m64019_201211_010738/19335259/ccs,COINTEGRATE,3876-5081 _ 8648-9850,"['8/19335259/ccs___0l', '8/19335259/ccs___0r', '8/19335259/ccs___1l', '8/19335259/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14626,1356549,False
m64019_201211_010738/12779526/ccs,COINTEGRATE,6064-7264,"['8/12779526/ccs___0l', '8/12779526/ccs___0r']","['gn', 'pl']",11678,1356549,False
m64019_201211_010738/87754822/ccs,COINTEGRATE,4271-5481 _ 9079-10278,"['8/87754822/ccs___0l', '8/87754822/ccs___0r', '8/87754822/ccs___1l', '8/87754822/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10443,1356550,False
m64019_201211_010738/26019804/ccs,COINTEGRATE,10758-11954,"['8/26019804/ccs___0l', '8/26019804/ccs___0r']","['gn', 'pl']",14083,1356550,False
m64019_201211_010738/138937745/ccs,COINTEGRATE,1138-2341,"['/138937745/ccs___0l', '/138937745/ccs___0r']","['pl', 'gn']",17413,1356549,False
m64019_201211_010738/108134882/ccs,COINTEGRATE,1486-2692,"['/108134882/ccs___0l', '/108134882/ccs___0r']","['pl', 'gn']",11594,1356546,False
m64019_201211_010738/89720639/ccs,COINTEGRATE,2878-4082,"['8/89720639/ccs___0l', '8/89720639/ccs___0r']","['pl', 'gn']",7636,1356546,False
m64019_201211_010738/160303732/ccs,COINTEGRATE,9679-10883,"['/160303732/ccs___0l', '/160303732/ccs___0r']","['gn', 'pl']",12747,1356549,False
m64019_201211_010738/38013713/ccs,COINTEGRATE,3912-5114,"['8/38013713/ccs___0l', '8/38013713/ccs___0r']","['pl', 'gn']",8031,1356549,False
m64019_201211_010738/65273907/ccs,COINTEGRATE,11546-12748,"['8/65273907/ccs___0l', '8/65273907/ccs___0r']","['gn', 'pl']",14225,1356549,False
m64019_201211_010738/156173401/ccs,COINTEGRATE,4079-5287,"['/156173401/ccs___0l', '/156173401/ccs___0r']","['pl', 'gn']",8138,1356549,False
m64019_201211_010738/99287291/ccs,COINTEGRATE,5486-6683,"['8/99287291/ccs___0l', '8/99287291/ccs___0r']","['gn', 'pl']",10313,1356549,False
m64019_201211_010738/7342131/ccs,partialRead,2-1208,['38/7342131/ccs___0r'],['gn'],13533,1356546,False
m64019_201211_010738/120390216/ccs,COINTEGRATE,1561-2770 _ 6359-7565,"['/120390216/ccs___0l', '/120390216/ccs___0r', '/120390216/ccs___1l', '/120390216/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9358,1356549,False
m64019_201211_010738/29559170/ccs,COINTEGRATE,534-1732 _ 5296-6501,"['8/29559170/ccs___0l', '8/29559170/ccs___0r', '8/29559170/ccs___1l', '8/29559170/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9616,1356549,False
m64019_201211_010738/60622634/ccs,partialRead,37-1238,['8/60622634/ccs___0r'],['gn'],7355,1356546,False
m64019_201211_010738/97583751/ccs,COINTEGRATE,417-1621,"['8/97583751/ccs___0l', '8/97583751/ccs___0r']","['pl', 'gn']",12816,1356549,False
m64019_201211_010738/100991007/ccs,COINTEGRATE,3740-4945,"['/100991007/ccs___0l', '/100991007/ccs___0r']","['gn', 'pl']",7972,1356546,False
m64019_201211_010738/165086076/ccs,COINTEGRATE,694-1901,"['/165086076/ccs___0l', '/165086076/ccs___0r']","['pl', 'gn']",12233,1356546,False
m64019_201211_010738/150996398/ccs,COINTEGRATE,4452-5664,"['/150996398/ccs___0l', '/150996398/ccs___0r']","['pl', 'gn']",9427,1356546,False
m64019_201211_010738/156041401/ccs,GENOME,5049-6249,"['/156041401/ccs___0l', '/156041401/ccs___0r']","['gn', 'gn']",9172,1356549,False
m64019_201211_010738/79956805/ccs,COINTEGRATE,968-2173,"['8/79956805/ccs___0l', '8/79956805/ccs___0r']","['pl', 'gn']",7456,1356546,False
m64019_201211_010738/92799604/ccs,COINTEGRATE,1704-2907,"['8/92799604/ccs___0l', '8/92799604/ccs___0r']","['pl', 'gn']",15031,1356549,False
